gamma,k,fingerprint_length,n_recipients,sk,id,code,embedding_ratio,experiment_no,attack_strength,detection_confidence,accuracy,hellinger_distance,hellinger_distance_remaining,marital-status_relationship,marital-status_sex,relationship_sex,income_relationship,education_education-num,age_marital-status,education-num_occupation,age_relationship
4,450,128,20,103,0,tardos,0.25,1,0.1,1.0,0.875,0.1402408526876583,0.0079702146396058,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,0.0027430771194718,0.0604161333772475,0.0068769862935756,0.0614953050914042
4,450,128,20,103,0,tardos,0.25,2,0.1,1.0,0.875,0.1449264826757478,0.013376710779709,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,0.0604161333772475,,0.0614953050914042
4,450,128,20,103,0,tardos,0.25,0,0.2,1.0,0.8125,0.2117885825863665,0.0147357282329581,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,1,0.2,1.0,0.8125,0.2063435170337609,0.0079293962922011,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,0.0027430771194718,0.0604161333772475,0.0068769862935756,0.0614953050914042
4,450,128,20,103,0,tardos,0.25,2,0.2,1.0,0.8125,0.2111892623667385,0.0139865779584231,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,0.0604161333772475,,0.0614953050914042
4,450,128,20,103,0,tardos,0.25,0,0.3,1.0,0.75,0.2758414502744138,0.0125110685560188,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,1,0.3,1.0,0.75,0.2729763271951356,0.0086040825388212,0.0076969572321678,,,0.0317240031817998,0.0027430771194718,0.0604161333772475,0.0068769862935756,0.0614953050914042
4,450,128,20,103,0,tardos,0.25,2,0.3,1.0,0.75,0.2777931958980899,0.0151725398610317,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,0.0604161333772475,,0.0614953050914042
4,450,128,20,103,0,tardos,0.25,0,0.4,1.0,0.625,0.4088738230637136,0.0147897051061893,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,1,0.4,1.0,0.625,0.4060086999844353,0.0100144999740588,0.0076969572321678,,,0.0317240031817998,,0.0604161333772475,0.0068769862935756,0.0614953050914042
4,450,128,20,103,0,tardos,0.25,2,0.4,1.0,0.625,0.4110045767078128,0.0183409611796879,0.0076969572321678,,,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,0,0.5,1.0,0.5,0.536996826328677,0.007850342132879,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,1,0.5,1.0,0.5,0.5372371815651295,0.0083653890681345,,,,0.0317240031817998,,,0.0068769862935756,
4,450,128,20,103,0,tardos,0.25,2,0.5,1.0,0.5,0.5438506354644018,0.0225370759951467,,,,,,,,
4,450,128,20,103,0,tardos,0.25,0,0.6,1.0,0.4375,0.6030994906747794,0.0077487266869485,0.0076969572321678,0.0040985229298829,0.0078895421874486,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,1,0.6,1.0,0.4375,0.6037391819864688,0.0093479549661718,,,,0.0317240031817998,,,0.0068769862935756,
4,450,128,20,103,0,tardos,0.25,2,0.6,1.0,0.4375,0.6102790747223501,0.0256976868058753,,,,,,,,
4,450,128,20,103,0,tardos,0.25,0,0.7,1.0,0.375,0.6697323008361541,0.0091969025084622,0.0076969572321678,,,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,1,0.7,1.0,0.375,0.6701245753311976,0.0103737259935929,,,,,,,0.0068769862935756,
4,450,128,20,103,0,tardos,0.25,2,0.7,1.0,0.375,0.6749289856546962,0.0247869569640883,,,,,,,,
4,450,128,20,103,0,tardos,0.25,0,0.8,0.96875,0.25,0.8008911615524202,0.0044558077621011,,,,0.0317240031817998,,,,
4,450,128,20,103,0,tardos,0.25,1,0.8,0.890625,0.25,0.8028480204340485,0.0142401021702425,,,,,,,0.0068769862935756,
4,450,128,20,103,0,tardos,0.25,2,0.8,0.984375,0.25,0.8054908031266635,0.027454015633318,,,,,,,,
4,450,128,20,103,0,tardos,0.25,0,0.9,0.7421875,0.125,0.933614606655271,0.0042190998290661,,,,,,,,
4,450,128,20,103,0,tardos,0.25,1,0.9,0.9921875,0.125,0.9359471323119526,0.0392069846792903,,,,,,,,
4,450,128,20,103,0,tardos,0.25,2,0.9,0.9765625,0.125,0.9338973356538974,0.0084600348084621,,,,,,,,
4,450,128,20,104,0,tardos,0.25,0,0.1,1.0,0.875,0.1446705855610587,0.0130814448781446,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,,0.055566216356171,,0.0474932535176209
4,450,128,20,104,0,tardos,0.25,1,0.1,1.0,0.875,0.1400583287279556,0.007759610070718,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,0.0037574818429621,0.055566216356171,0.000132399404305,0.0474932535176209
4,450,128,20,104,0,tardos,0.25,2,0.1,1.0,0.875,0.144904813706959,0.0133517081234142,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,0.0037574818429621,,,
4,450,128,20,104,0,tardos,0.25,0,0.2,1.0,0.8125,0.2109907712372753,0.0137384640465942,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,,0.055566216356171,,0.0474932535176209
4,450,128,20,104,0,tardos,0.25,1,0.2,1.0,0.8125,0.2066397201174055,0.0082996501467568,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,0.0037574818429621,,0.000132399404305,
4,450,128,20,104,0,tardos,0.25,2,0.2,1.0,0.8125,0.2069193955691721,0.0086492444614651,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,0.0037574818429621,,,
4,450,128,20,104,0,tardos,0.25,0,0.3,1.0,0.75,0.2775854136922377,0.014889200489415,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,,0.055566216356171,,0.0474932535176209
4,450,128,20,104,0,tardos,0.25,1,0.3,1.0,0.75,0.2731642259151195,0.008860308066072,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,0.0037574818429621,,0.000132399404305,
4,450,128,20,104,0,tardos,0.25,2,0.3,1.0,0.75,0.2709377547467846,0.0058242110183426,0.010303519933418,0.0053905729219403,0.0099145133967022,0.0272216866838821,0.0037574818429621,,,
4,450,128,20,104,0,tardos,0.25,0,0.4,1.0,0.625,0.4108042330719489,0.0180070551199148,0.010303519933418,,,0.0272216866838821,,,,
4,450,128,20,104,0,tardos,0.25,1,0.4,1.0,0.625,0.4064284926006969,0.0107141543344949,0.010303519933418,,,0.0272216866838821,,,,
4,450,128,20,104,0,tardos,0.25,2,0.4,1.0,0.625,0.4038892577392223,0.0064820962320372,0.010303519933418,0.0053905729219403,0.0099145133967022,,0.0037574818429621,,,
4,450,128,20,104,0,tardos,0.25,0,0.5,1.0,0.5,0.5435766093443023,0.021949877166362,,,,,,,,
4,450,128,20,104,0,tardos,0.25,1,0.5,1.0,0.5,0.536889363767275,0.0076200652155893,0.010303519933418,,,0.0272216866838821,,,,
4,450,128,20,104,0,tardos,0.25,2,0.5,1.0,0.5,0.5366328532070184,0.007070399729325,0.010303519933418,0.0053905729219403,0.0099145133967022,,,,,
4,450,128,20,104,0,tardos,0.25,0,0.6,1.0,0.4375,0.6101011151420163,0.0252527878550406,,,,,,,,
4,450,128,20,104,0,tardos,0.25,1,0.6,1.0,0.4375,0.6032095494434917,0.0080238736087292,0.010303519933418,,,0.0272216866838821,,,,
4,450,128,20,104,0,tardos,0.25,2,0.6,1.0,0.4375,0.6030753651959839,0.0076884129899598,0.010303519933418,0.0053905729219403,0.0099145133967022,,,,,
4,450,128,20,104,0,tardos,0.25,0,0.7,1.0,0.375,0.6749097173514916,0.024729152054475,,,,,,,,
4,450,128,20,104,0,tardos,0.25,1,0.7,0.984375,0.375,0.6695549285211213,0.008664785563364,,,,,,,,
4,450,128,20,104,0,tardos,0.25,2,0.7,1.0,0.375,0.6692937625914546,0.0078812877743638,0.010303519933418,0.0053905729219403,0.0099145133967022,,,,,
4,450,128,20,104,0,tardos,0.25,0,0.8,1.0,0.25,0.8054261493763415,0.0271307468817072,,,,,,,,
4,450,128,20,104,0,tardos,0.25,1,0.8,0.8203125,0.25,0.8020986824883249,0.0104934124416248,,,,,,,,
4,450,128,20,104,0,tardos,0.25,2,0.8,0.8984375,0.25,0.8004225504771466,0.0021127523857336,,,0.0099145133967022,,,,,
4,450,128,20,104,0,tardos,0.25,0,0.9,0.984375,0.125,0.93388324322752,0.0082486484128019,,,,,,,,
4,450,128,20,104,0,tardos,0.25,1,0.9,0.40625,0.125,0.9335019271527628,0.0025289072914408,,,,,,,,
4,450,128,20,104,0,tardos,0.25,2,0.9,0.34375,0.125,0.9334053575450376,0.0010803631755652,,,,,,,,
4,450,128,20,105,0,tardos,0.25,0,0.1,1.0,0.875,0.145627449647492,0.0141855188240292,0.008699249465713,0.0002520259057924,0.0083177198148563,0.0293226772944379,0.0055010858347013,,,
4,450,128,20,105,0,tardos,0.25,1,0.1,1.0,0.875,0.1438492113828226,0.0121337054417184,,,,0.0293226772944379,0.0055010858347013,,0.0034891181512024,0.0408633537518718
4,450,128,20,105,0,tardos,0.25,2,0.1,1.0,0.875,0.1456456201017905,0.0142064847328352,0.008699249465713,,,0.0293226772944379,0.0055010858347013,0.0459469591451688,,0.0408633537518718
4,450,128,20,105,0,tardos,0.25,0,0.2,1.0,0.8125,0.207338013828806,0.0091725172860075,0.008699249465713,0.0002520259057924,0.0083177198148563,0.0293226772944379,0.0055010858347013,,,
4,450,128,20,105,0,tardos,0.25,1,0.2,1.0,0.8125,0.2076945013379575,0.0096181266724469,,,,0.0293226772944379,0.0055010858347013,,0.0034891181512024,0.0408633537518718
4,450,128,20,105,0,tardos,0.25,2,0.2,1.0,0.8125,0.2122587204599666,0.0153234005749582,0.008699249465713,,,0.0293226772944379,0.0055010858347013,,,
4,450,128,20,105,0,tardos,0.25,0,0.3,1.0,0.75,0.2711833037839409,0.0061590506144649,0.008699249465713,0.0002520259057924,0.0083177198148563,0.0293226772944379,0.0055010858347013,,,
4,450,128,20,105,0,tardos,0.25,1,0.3,1.0,0.75,0.2742783918222768,0.0103796252121956,,,,0.0293226772944379,,,0.0034891181512024,0.0408633537518718
4,450,128,20,105,0,tardos,0.25,2,0.3,1.0,0.75,0.2761040104151015,0.012869105111502,0.008699249465713,,,0.0293226772944379,0.0055010858347013,,,
4,450,128,20,105,0,tardos,0.25,0,0.4,1.0,0.625,0.4040330977048773,0.0067218295081288,0.008699249465713,0.0002520259057924,0.0083177198148563,,0.0055010858347013,,,
4,450,128,20,105,0,tardos,0.25,1,0.4,1.0,0.625,0.4069157208478569,0.0115262014130948,,,,0.0293226772944379,,,0.0034891181512024,
4,450,128,20,105,0,tardos,0.25,2,0.4,1.0,0.625,0.4084126748918453,0.0140211248197421,0.008699249465713,,,0.0293226772944379,0.0055010858347013,,,
4,450,128,20,105,0,tardos,0.25,0,0.5,1.0,0.5,0.536618133675671,0.0070388578764378,0.008699249465713,0.0002520259057924,0.0083177198148563,,,,,
4,450,128,20,105,0,tardos,0.25,1,0.5,1.0,0.5,0.5396268830646446,0.0134861779956669,,,,,,,0.0034891181512024,
4,450,128,20,105,0,tardos,0.25,2,0.5,1.0,0.5,0.5413878645439001,0.0172597097369289,0.008699249465713,,,0.0293226772944379,,,,
4,450,128,20,105,0,tardos,0.25,0,0.6,1.0,0.4375,0.6030890650623565,0.0077226626558913,0.008699249465713,0.0002520259057924,0.0083177198148563,,,,,
4,450,128,20,105,0,tardos,0.25,1,0.6,1.0,0.4375,0.6061876903680343,0.0154692259200855,,,,,,,,
4,450,128,20,105,0,tardos,0.25,2,0.6,1.0,0.4375,0.6078587959305857,0.0196469898264643,0.008699249465713,,,0.0293226772944379,,,,
4,450,128,20,105,0,tardos,0.25,0,0.7,1.0,0.375,0.6693648157068731,0.0080944471206193,0.008699249465713,0.0002520259057924,0.0083177198148563,,,,,
4,450,128,20,105,0,tardos,0.25,1,0.7,1.0,0.375,0.6727087821244956,0.0181263463734869,,,,,,,,
4,450,128,20,105,0,tardos,0.25,2,0.7,1.0,0.375,0.6695693601118997,0.0087080803356992,0.008699249465713,,,0.0293226772944379,,,,
4,450,128,20,105,0,tardos,0.25,0,0.8,0.8671875,0.25,0.8003739345537063,0.0018696727685316,,,0.0083177198148563,,,,,
4,450,128,20,105,0,tardos,0.25,1,0.8,0.8984375,0.25,0.805464149320521,0.0273207466026047,,,,,,,,
4,450,128,20,105,0,tardos,0.25,2,0.8,0.9296875,0.25,0.8024156758336706,0.0120783791683533,,,,,,,,
4,450,128,20,105,0,tardos,0.25,0,0.9,0.390625,0.125,0.9334161095156808,0.0012416427352104,,,,,,,,
4,450,128,20,105,0,tardos,0.25,1,0.9,0.796875,0.125,0.938289435818686,0.0743415372802895,,,,,,,,
4,450,128,20,105,0,tardos,0.25,2,0.9,0.671875,0.125,0.9352753169625064,0.0291297544375981,,,,,,,,
4,450,128,20,106,0,tardos,0.25,0,0.1,1.0,0.875,0.1451198062605548,0.0135997764544863,0.0079337572263103,,,0.0265876176917978,0.0027005332095387,0.0559520500242203,,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,1,0.1,1.0,0.875,0.1449454085444141,0.0133985483204778,0.0079337572263103,0.0065559312030648,0.0091822781947433,0.0265876176917978,0.0027005332095387,0.0559520500242203,,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,2,0.1,1.0,0.875,0.1424647469792439,0.0105362465145122,0.0079337572263103,0.0065559312030648,0.0091822781947433,0.0265876176917978,0.0027005332095387,0.0559520500242203,0.0073150752838335,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,0,0.2,1.0,0.8125,0.2117070858410722,0.0146338573013403,0.0079337572263103,,,0.0265876176917978,0.0027005332095387,,,
4,450,128,20,106,0,tardos,0.25,1,0.2,1.0,0.8125,0.2115555040012285,0.0144443800015356,0.0079337572263103,0.0065559312030648,0.0091822781947433,0.0265876176917978,,0.0559520500242203,,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,2,0.2,1.0,0.8125,0.2071105099470277,0.0088881374337846,,,0.0091822781947433,0.0265876176917978,0.0027005332095387,,0.0073150752838335,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,0,0.3,1.0,0.75,0.275893478244755,0.0125820157883023,0.0079337572263103,,,0.0265876176917978,0.0027005332095387,,,
4,450,128,20,106,0,tardos,0.25,1,0.3,1.0,0.75,0.278181215752186,0.01570165784389,0.0079337572263103,0.0065559312030648,0.0091822781947433,0.0265876176917978,,0.0559520500242203,,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,2,0.3,1.0,0.75,0.2735990604117763,0.0094532641978768,,,0.0091822781947433,0.0265876176917978,0.0027005332095387,,,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,0,0.4,1.0,0.625,0.4082808701805467,0.0138014503009113,0.0079337572263103,,,0.0265876176917978,0.0027005332095387,,,
4,450,128,20,106,0,tardos,0.25,1,0.4,1.0,0.625,0.411081381877602,0.0184689697960034,0.0079337572263103,0.0065559312030648,0.0091822781947433,0.0265876176917978,,,,
4,450,128,20,106,0,tardos,0.25,2,0.4,1.0,0.625,0.4066618668244138,0.0111031113740229,,,0.0091822781947433,,,,,0.0555571086553426
4,450,128,20,106,0,tardos,0.25,0,0.5,1.0,0.5,0.5413434401841286,0.0171645146802756,0.0079337572263103,,,0.0265876176917978,,,,
4,450,128,20,106,0,tardos,0.25,1,0.5,1.0,0.5,0.541342279672178,0.0171620278689528,0.0079337572263103,0.0065559312030648,0.0091822781947433,0.0265876176917978,,,,
4,450,128,20,106,0,tardos,0.25,2,0.5,1.0,0.5,0.5396638551760973,0.0135654039487799,,,,,,,,
4,450,128,20,106,0,tardos,0.25,0,0.6,0.9921875,0.4375,0.6078183193628889,0.0195457984072222,0.0079337572263103,,,0.0265876176917978,,,,
4,450,128,20,106,0,tardos,0.25,1,0.6,1.0,0.4375,0.6078171588509382,0.0195428971273457,0.0079337572263103,0.0065559312030648,0.0091822781947433,0.0265876176917978,,,,
4,450,128,20,106,0,tardos,0.25,2,0.6,1.0,0.4375,0.6062751111448622,0.0156877778621556,,,,,,,,
4,450,128,20,106,0,tardos,0.25,0,0.7,1.0,0.375,0.6696567992703328,0.0089703978109983,0.0079337572263103,,,0.0265876176917978,,,,
4,450,128,20,106,0,tardos,0.25,1,0.7,1.0,0.375,0.6742542535126181,0.0227627605378545,0.0079337572263103,0.0065559312030648,0.0091822781947433,,,,,
4,450,128,20,106,0,tardos,0.25,2,0.7,1.0,0.375,0.6728623907253798,0.0185871721761392,,,,,,,,
4,450,128,20,106,0,tardos,0.25,0,0.8,0.9765625,0.25,0.8024857868268819,0.0124289341344092,,,,,,,,
4,450,128,20,106,0,tardos,0.25,1,0.8,0.984375,0.25,0.8071238642299031,0.0356193211495158,0.0079337572263103,,,,,,,
4,450,128,20,106,0,tardos,0.25,2,0.8,1.0,0.25,0.8057741281567644,0.0288706407838217,,,,,,,,
4,450,128,20,106,0,tardos,0.25,0,0.9,0.8125,0.125,0.9353542370322162,0.0303135554832432,,,,,,,,
4,450,128,20,106,0,tardos,0.25,1,0.9,0.59375,0.125,0.9381615200925562,0.0724228013883416,,,,,,,,
4,450,128,20,106,0,tardos,0.25,2,0.9,0.9921875,0.125,0.9339254946091068,0.0088824191366016,,,,,,,,
4,450,128,20,107,0,tardos,0.25,0,0.1,1.0,0.875,0.1420238160269772,0.0100274800311275,0.0082257457170192,0.0013912980872419,0.00952861810773,0.0248186543474452,0.0053464055671101,0.0417713435939103,0.0076518209786458,0.0478519969901673
4,450,128,20,107,0,tardos,0.25,1,0.1,1.0,0.875,0.1403719909256344,0.0081215279911166,0.0082257457170192,0.0013912980872419,0.00952861810773,0.0248186543474452,0.0053464055671101,,0.0076518209786458,
4,450,128,20,107,0,tardos,0.25,2,0.1,1.0,0.875,0.1442398300823897,0.0125844193258342,0.0082257457170192,0.0013912980872419,0.00952861810773,0.0248186543474452,,0.0417713435939103,0.0076518209786458,0.0478519969901673
4,450,128,20,107,0,tardos,0.25,0,0.2,1.0,0.8125,0.2067264076186773,0.0084080095233466,,,0.00952861810773,0.0248186543474452,0.0053464055671101,,0.0076518209786458,0.0478519969901673
4,450,128,20,107,0,tardos,0.25,1,0.2,1.0,0.8125,0.2050745825173345,0.0063432281466681,,,0.00952861810773,0.0248186543474452,0.0053464055671101,,0.0076518209786458,
4,450,128,20,107,0,tardos,0.25,2,0.2,1.0,0.8125,0.2064784516239527,0.0080980645299409,0.0082257457170192,0.0013912980872419,0.00952861810773,0.0248186543474452,,0.0417713435939103,0.0076518209786458,0.0478519969901673
4,450,128,20,107,0,tardos,0.25,0,0.3,1.0,0.75,0.2732520976038249,0.0089801330961248,,,0.00952861810773,0.0248186543474452,0.0053464055671101,,,0.0478519969901673
4,450,128,20,107,0,tardos,0.25,1,0.3,1.0,0.75,0.271589812213559,0.0067133802912167,,,0.00952861810773,0.0248186543474452,0.0053464055671101,,0.0076518209786458,
4,450,128,20,107,0,tardos,0.25,2,0.3,1.0,0.75,0.272928667551284,0.0085390921153872,0.0082257457170192,0.0013912980872419,0.00952861810773,0.0248186543474452,,0.0417713435939103,0.0076518209786458,0.0478519969901673
4,450,128,20,107,0,tardos,0.25,0,0.4,1.0,0.625,0.406310517510487,0.0105175291841449,,,0.00952861810773,,,,,0.0478519969901673
4,450,128,20,107,0,tardos,0.25,1,0.4,1.0,0.625,0.4047602044381688,0.0079336740636146,,,0.00952861810773,0.0248186543474452,,,,
4,450,128,20,107,0,tardos,0.25,2,0.4,1.0,0.625,0.405546744730935,0.0092445745515583,,0.0013912980872419,,,,0.0417713435939103,0.0076518209786458,
4,450,128,20,107,0,tardos,0.25,0,0.5,1.0,0.5,0.5392252094136304,0.0126254487434938,,,,,,,,
4,450,128,20,107,0,tardos,0.25,1,0.5,1.0,0.5,0.5353898484000628,0.0044068180001343,,,0.00952861810773,,,,,
4,450,128,20,107,0,tardos,0.25,2,0.5,1.0,0.5,0.5386372380330577,0.0113655100708379,,0.0013912980872419,,,,,,
4,450,128,20,107,0,tardos,0.25,0,0.6,1.0,0.4375,0.605856480226105,0.0146412005652625,,,,,,,,
4,450,128,20,107,0,tardos,0.25,1,0.6,1.0,0.4375,0.6014918427934319,0.0037296069835797,,,0.00952861810773,,,,,
4,450,128,20,107,0,tardos,0.25,2,0.6,0.9921875,0.4375,0.6049201413350214,0.0123003533375535,,0.0013912980872419,,,,,,
4,450,128,20,107,0,tardos,0.25,0,0.7,1.0,0.375,0.6724212835430802,0.0172638506292404,,,,,,,,
4,450,128,20,107,0,tardos,0.25,1,0.7,1.0,0.375,0.6681231136059065,0.0043693408177194,,,,,,,,
4,450,128,20,107,0,tardos,0.25,2,0.7,0.9921875,0.375,0.671521263937707,0.0145637918131208,,0.0013912980872419,,,,,,
4,450,128,20,107,0,tardos,0.25,0,0.8,1.0,0.25,0.8053867291666358,0.0269336458331791,,,,,,,,
4,450,128,20,107,0,tardos,0.25,1,0.8,0.9921875,0.25,0.8009187518144569,0.0045937590722843,,,,,,,,
4,450,128,20,107,0,tardos,0.25,2,0.8,0.9921875,0.25,0.8023248814080989,0.0116244070404944,,,,,,,,
4,450,128,20,107,0,tardos,0.25,0,0.9,0.984375,0.125,0.9338980056066308,0.008470084099462,,,,,,,,
4,450,128,20,107,0,tardos,0.25,1,0.9,1.0,0.125,0.9337170966980364,0.0057564504705446,,,,,,,,
4,450,128,20,107,0,tardos,0.25,2,0.9,0.7265625,0.125,0.9352974084083,0.0294611261244985,,,,,,,,
4,450,128,20,108,0,tardos,0.25,0,0.1,1.0,0.875,0.1444191784094058,0.0127913597031606,0.0095815373845726,0.001595539822798,0.0099321421322891,0.0320560336520914,,0.0502542918845697,0.0077104495544744,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,1,0.1,1.0,0.875,0.1449736857609008,0.0134311758779624,0.0095815373845726,0.001595539822798,0.0099321421322891,0.0320560336520914,,0.0502542918845697,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,2,0.1,1.0,0.875,0.1448472362204826,0.0132852725620954,0.0095815373845726,0.001595539822798,0.0099321421322891,0.0320560336520914,,0.0502542918845697,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,0,0.2,1.0,0.8125,0.2064769569657179,0.0080961962071474,0.0095815373845726,0.001595539822798,0.0099321421322891,0.0320560336520914,,0.0502542918845697,0.0077104495544744,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,1,0.2,1.0,0.8125,0.2114534186627136,0.014316773328392,0.0095815373845726,0.001595539822798,0.0099321421322891,0.0320560336520914,,0.0502542918845697,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,2,0.2,1.0,0.8125,0.2113625685655305,0.0142032107069131,0.0095815373845726,0.001595539822798,0.0099321421322891,0.0320560336520914,,0.0502542918845697,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,0,0.3,1.0,0.75,0.2729566898675308,0.0085773043648147,0.0095815373845726,0.001595539822798,0.0099321421322891,0.0320560336520914,,0.0502542918845697,0.0077104495544744,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,1,0.3,1.0,0.75,0.2778568650680346,0.0152593614564108,0.0095815373845726,0.001595539822798,0.0099321421322891,,,0.0502542918845697,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,2,0.3,1.0,0.75,0.2779861420885778,0.0154356483026061,0.0095815373845726,,,0.0320560336520914,,0.0502542918845697,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,0,0.4,1.0,0.625,0.4056289519406467,0.0093815865677445,,0.001595539822798,,,,0.0502542918845697,0.0077104495544744,
4,450,128,20,108,0,tardos,0.25,1,0.4,1.0,0.625,0.4104286515102796,0.0173810858504659,0.0095815373845726,0.001595539822798,0.0099321421322891,,,0.0502542918845697,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,2,0.4,1.0,0.625,0.4047893888676749,0.0079823147794582,,,,0.0320560336520914,,,,0.0502905599531524
4,450,128,20,108,0,tardos,0.25,0,0.5,1.0,0.5,0.5387318465719987,0.0115682426542828,,0.001595539822798,,,,,,
